date,symbol,series,isin,open,high,low,close,volume,turnover
2010-01-04,CIPLA,,,338,339.5,336,337.55,635013,214367063.05
2010-01-05,CIPLA,,,338.55,342.4,330.5,331.5,1664976,556076497.15
2010-01-06,CIPLA,,,332,348.9,330.35,344.9,3580916,1225458223.15
2010-01-07,CIPLA,,,346,350.4,340.5,342.05,1555841,536230481.25
2010-01-08,CIPLA,,,345,346.5,340.2,341.1,913410,313388176.55
2010-01-11,CIPLA,,,343.8,346.2,341,342.3,741426,254524595.75
2010-01-12,CIPLA,,,342.3,344.4,336.55,339.65,1083070,368171552.6
2010-01-13,CIPLA,,,338.9,345.7,337,341.85,957815,327160263.5
2010-01-14,CIPLA,,,344.45,345,340,340.8,750438,256670667.45
2010-01-15,CIPLA,,,341.3,353,338.65,350.2,2637077,918868306.55
2010-01-18,CIPLA,,,349.5,358.4,345.1,348.05,1472491,512915301.3
2010-01-19,CIPLA,,,348.9,351.5,341,342.45,717425,248045516.15
2010-01-20,CIPLA,,,343,347.7,341.4,342.55,713101,245686389.65
2010-01-21,CIPLA,,,342.55,347.95,336,337.5,764069,261694105.65
2010-01-22,CIPLA,,,335.8,337,323.35,330.3,1541620,509211949.85
2010-01-25,CIPLA,,,325,332.7,320,326.95,527544,173182763.9
2010-01-27,CIPLA,,,326,326.85,310,313.5,1479710,468381877.2
2010-01-28,CIPLA,,,316.1,328,314.2,317.85,2473512,791508509.15
2010-01-29,CIPLA,,,318.1,323.75,303,317.2,2282638,714777183.85
2010-02-01,CIPLA,,,319,327.9,316.5,326.05,964639,311473225.7
2010-02-02,CIPLA,,,326.05,329.9,311.25,313.75,1101300,351840186.6
2010-02-03,CIPLA,,,318.85,327,316,320.7,668662,213995095.55
2010-02-04,CIPLA,,,320.5,320.7,310.6,313.15,883457,278098104.3
2010-02-05,CIPLA,,,310,313,304.6,309.5,1380008,427599887.3
2010-02-08,CIPLA,,,311.5,318,304.45,316.75,790303,247101590.75
2010-02-09,CIPLA,,,317,322.9,314.35,321.4,837918,267838623.45
2010-02-10,CIPLA,,,323,325.6,311.25,312.25,930007,293682877.6
2010-02-11,CIPLA,,,313,317.75,311.35,312.1,536129,168252534.7
2010-02-15,CIPLA,,,313,317.95,312,316.7,722606,228405897
2010-02-16,CIPLA,,,317,323.5,316.35,322.5,770797,247082300.8
2010-02-17,CIPLA,,,323,325.9,317.05,318.8,906159,291468183.4
2010-02-18,CIPLA,,,319,324.75,317.1,318,565791,181635420.8
2010-02-19,CIPLA,,,318,319,313.1,316.15,510660,161562960.15
2010-02-22,CIPLA,,,317.15,320.4,311.1,312.8,756896,238331692.9
2010-02-23,CIPLA,,,312.55,312.95,305.35,309.9,816336,253116396.05
2010-02-24,CIPLA,,,309,309.5,302.05,303.15,1128945,344405923.75
2010-02-25,CIPLA,,,304.5,309.8,301.8,303.55,1838444,561099967.05
2010-02-26,CIPLA,,,305,319,303.35,316.15,1066163,333409205.95
2010-03-02,CIPLA,,,311,319.95,311,315.3,699176,221074049.4
