date,symbol,series,isin,open,high,low,close,volume,turnover
2010-01-04,TATAMOTORS,,,789.9,829,789.3,826.45,5522060,4504043975.3
2010-01-05,TATAMOTORS,,,820,844.7,774.45,812.05,4683627,3856628583.2
2010-01-06,TATAMOTORS,,,819.7,823.4,805.1,813.3,2966347,2416823372.3
2010-01-07,TATAMOTORS,,,814.5,818.3,780,785.5,4496180,3551081037.65
2010-01-08,TATAMOTORS,,,790,804.8,785.05,789.8,3264144,2594286241.45
2010-01-11,TATAMOTORS,,,799,799,782.25,790.15,2330275,1841016694.4
2010-01-12,TATAMOTORS,,,788,797,781.05,786.3,2108807,1663643866.05
2010-01-13,TATAMOTORS,,,785,794.4,772.1,784.95,3494394,2735803596.8
2010-01-14,TATAMOTORS,,,786,792.3,779.55,782.15,1706935,1339941413.65
2010-01-15,TATAMOTORS,,,783,803.5,775,797.2,3750935,2972466583.6
2010-01-18,TATAMOTORS,,,793.65,813.7,785.25,810.85,3711513,2983541818.3
2010-01-19,TATAMOTORS,,,813,818.8,802.05,806.7,2287394,1855307041.85
2010-01-20,TATAMOTORS,,,810,812.4,799.05,804.95,2015455,1622787106.25
2010-01-21,TATAMOTORS,,,799.7,803.65,780.3,782.75,1838675,1453899473.15
2010-01-22,TATAMOTORS,,,762.4,787.5,754,778.05,2512751,1944342312.7
2010-01-25,TATAMOTORS,,,778.2,783,760,768.65,1671809,1293266917.9
2010-01-27,TATAMOTORS,,,752,762.4,711.2,717.95,3184421,2329690869.95
2010-01-28,TATAMOTORS,,,725,734.65,702.25,711.1,5366454,3856946960.6
2010-01-29,TATAMOTORS,,,705,711.8,671.5,694.35,4135524,2858642106.85
2010-02-01,TATAMOTORS,,,687.7,723.35,678.35,719.85,4769256,3357051578.1
2010-02-02,TATAMOTORS,,,730,740,705.05,709.45,4317482,3118486086.4
2010-02-03,TATAMOTORS,,,715,727,709.35,721.55,2308382,1664694827
2010-02-04,TATAMOTORS,,,721,725,686.1,689.6,2842331,1993485362.4
2010-02-05,TATAMOTORS,,,670,678.5,658.15,672.2,4402157,2950204080.15
2010-02-08,TATAMOTORS,,,675.05,687.9,633.75,673.25,3433210,2289111904.9
2010-02-09,TATAMOTORS,,,665.25,688,664.05,676.35,2648549,1797623318.1
2010-02-10,TATAMOTORS,,,685,694,667,669.7,2660045,1802835574.55
2010-02-11,TATAMOTORS,,,675,691.9,673.55,687.8,1998410,1366409579.45
2010-02-15,TATAMOTORS,,,693.9,702.4,680.5,683.15,2403097,1659741321.25
2010-02-16,TATAMOTORS,,,687.1,709,685,703.15,2023822,1409952686.2
2010-02-17,TATAMOTORS,,,710,722,708.05,711.5,2477522,1768627258.7
2010-02-18,TATAMOTORS,,,714.5,719.9,703.5,709.85,2346937,1670085031.7
2010-02-19,TATAMOTORS,,,704,709.4,687.4,699.8,2505996,1751704477.5
2010-02-22,TATAMOTORS,,,710,714.7,701.55,705.05,1719255,1216456370.25
2010-02-23,TATAMOTORS,,,699,711.9,695,699.7,2583150,1812411841.85
2010-02-24,TATAMOTORS,,,692,698.35,675,684.45,3052857,2089124033.7
2010-02-25,TATAMOTORS,,,688,688,661.35,667.4,4692977,3134677516.45
2010-02-26,TATAMOTORS,,,665,720.65,665,711.2,5526509,3859978075.5
2010-03-02,TATAMOTORS,,,720,807.6,720,798.05,9871959,7707523141.5
2010-03-03,TATAMOTORS,,,810,813.95,795.2,809.25,6852223,5519040978.85
2010-03-04,TATAMOTORS,,,808.9,829.7,799.15,813,7319326,5961598964.25
