date,symbol,series,isin,open,high,low,close,volume,turnover
2010-01-04,ITC,,,253,255,250.35,253.65,1720545,434200657.75
2010-01-05,ITC,,,254.8,256.75,252.7,256.15,3589075,913702386.2
2010-01-06,ITC,,,258.7,258.7,253.6,256.75,2509993,640771244.4
2010-01-07,ITC,,,257,258.5,253.7,255.95,1662478,423991785.4
2010-01-08,ITC,,,255.35,258.5,255.35,256.5,1627117,418436423.25
2010-01-11,ITC,,,257.5,259.5,256,256.6,2400421,618979776.45
2010-01-12,ITC,,,256.75,256.75,249.1,250.05,5171367,1300444759
2010-01-13,ITC,,,249,251.75,247,248.95,4158688,1034530560
2010-01-14,ITC,,,250.5,250.9,247,248.15,4108160,1019710326
2010-01-15,ITC,,,250.05,253.2,247.1,252.75,2613277,655849021.2
2010-01-18,ITC,,,252.8,254.3,250,250.55,1880762,473459997.85
2010-01-19,ITC,,,251.4,251.4,248.3,249.9,2098542,523967155.05
2010-01-20,ITC,,,250,251.5,246.25,247.1,3477553,864858913.2
2010-01-21,ITC,,,247.5,250.15,242.5,244.5,3911566,964213620.25
2010-01-22,ITC,,,243,253.7,241.25,249.1,15419624,3844068450.45
2010-01-25,ITC,,,250,256.3,247.55,255.1,5267976,1330853225.1
2010-01-27,ITC,,,253.5,259.05,253,255.9,11849947,3049058351.4
2010-01-28,ITC,,,256.7,257,248.55,254.25,6534392,1658360464.05
2010-01-29,ITC,,,253.5,256.75,249.1,250.15,5255552,1321835069.5
2010-02-01,ITC,,,250,252.55,245.7,246.5,4205975,1042627808.75
2010-02-02,ITC,,,250.05,250.05,243.05,244.4,3607647,883653114
2010-02-03,ITC,,,245,254.85,243.5,252.6,4629393,1155368256.8
2010-02-04,ITC,,,252,254.75,249.6,253.35,4038562,1022996077.15
2010-02-05,ITC,,,252,253.3,247,248.35,6205505,1548188793.35
2010-02-08,ITC,,,248,248.2,240.7,245.35,7803454,1907827439.7
2010-02-09,ITC,,,245.4,246.8,242.75,243.9,4027137,984884846.9
2010-02-10,ITC,,,244.7,246,242.1,243.9,2853024,695507781.1
2010-02-11,ITC,,,245.05,247.9,244.8,247.15,2317543,571130170.1
2010-02-15,ITC,,,248.5,250,245.1,249.35,2162580,535799584.3
2010-02-16,ITC,,,250.75,251.5,248.1,250.15,2040976,509985666.4
2010-02-17,ITC,,,250.5,252.7,249.45,251.75,2629716,660487501.9
2010-02-18,ITC,,,252.2,252.75,246.5,248.25,1335801,333179340.8
2010-02-19,ITC,,,249.3,250.4,245.8,248.5,2001243,498033665.4
2010-02-22,ITC,,,249.75,250.75,246.1,247.6,2173255,539522508.8
2010-02-23,ITC,,,247.6,249.95,245.8,249.25,2401720,595246396.05
