date,symbol,series,isin,open,high,low,close,volume,turnover
2010-01-04,ULTRACEMCO,,,914.2,974.65,913,966.1,322796,306274343
2010-01-05,ULTRACEMCO,,,970,990,970,986.1,399360,391803115.4
2010-01-06,ULTRACEMCO,,,988,1002,975,987.3,341762,339704474.5
2010-01-07,ULTRACEMCO,,,987,1003,976.1,978.35,185302,182589443.1
2010-01-08,ULTRACEMCO,,,994,994,980,990.3,335191,331260897.15
2010-01-11,ULTRACEMCO,,,999.85,1006,988.1,991.55,240284,238865971.7
2010-01-12,ULTRACEMCO,,,990,1005,973.05,984.6,114835,113913105.1
2010-01-13,ULTRACEMCO,,,981,1037,971.05,1032.4,242789,245385448.1
2010-01-14,ULTRACEMCO,,,1039.95,1050,1030,1044,655019,683903939.35
2010-01-15,ULTRACEMCO,,,1045,1059.8,1015,1036.95,345312,358161149.05
2010-01-18,ULTRACEMCO,,,1012.2,1024.4,991,1002.7,522516,525701005.85
2010-01-19,ULTRACEMCO,,,1005,1009,988.35,999.5,219429,218280470.35
2010-01-20,ULTRACEMCO,,,995,1016.5,972.35,977.5,86992,85991869.1
2010-01-21,ULTRACEMCO,,,979,980,933,945.4,177821,169019885.7
2010-01-22,ULTRACEMCO,,,939.9,940,893.2,912.65,168573,152792868.25
2010-01-25,ULTRACEMCO,,,906,913,885,905.75,66982,60238200.1
2010-01-27,ULTRACEMCO,,,900,924,882.95,910.15,182223,163680742.05
2010-01-28,ULTRACEMCO,,,916.05,940,892.15,922.2,321650,294577149.95
2010-01-29,ULTRACEMCO,,,910,939,902,930,86068,79115491.95
2010-02-01,ULTRACEMCO,,,950,960,921.1,931.7,34440,32128277.35
2010-02-02,ULTRACEMCO,,,937,974.4,935,960.75,100556,96352951.55
2010-02-03,ULTRACEMCO,,,985,985,950,971.7,72908,70241034.15
2010-02-04,ULTRACEMCO,,,962,972.9,956,962.1,213394,205456125.8
2010-02-05,ULTRACEMCO,,,941,946.9,917,932.55,63337,59023469.2
2010-02-08,ULTRACEMCO,,,933,940,915.25,929.85,57942,53727896.45
2010-02-09,ULTRACEMCO,,,930,960,920.5,956.95,67728,63832094.85
2010-02-10,ULTRACEMCO,,,960,989.9,958.05,984.8,153517,149781350.75
2010-02-11,ULTRACEMCO,,,981.8,1004,978,1000.9,164610,163891956.45
2010-02-15,ULTRACEMCO,,,1002,1007.5,993.1,1000.2,68387,68450223.05
2010-02-16,ULTRACEMCO,,,1010,1052,996,1043.2,943309,985140685
2010-02-17,ULTRACEMCO,,,1055,1059.9,1032.15,1047.45,499371,522704894.8
2010-02-18,ULTRACEMCO,,,1047.45,1047.45,1018.1,1025,202540,207855669.7
2010-02-19,ULTRACEMCO,,,1025,1039.7,1010.1,1027.35,111290,113803245.1
2010-02-22,ULTRACEMCO,,,1052,1052,1007.5,1035.8,114581,117659449.5
2010-02-23,ULTRACEMCO,,,1035.8,1040,1017.15,1024.8,544180,557990365.55
2010-02-24,ULTRACEMCO,,,1026,1035,992.05,1022.8,82751,83895829.7
2010-02-25,ULTRACEMCO,,,1024,1039.45,998.1,1033.6,298315,306589417.65
2010-02-26,ULTRACEMCO,,,1042,1049.95,1022.55,1040.05,422959,439776037.2
2010-03-02,ULTRACEMCO,,,1050,1085,1029.4,1074.65,95622,102473226.35
2010-03-03,ULTRACEMCO,,,1100,1100,1066.15,1079.75,192373,207673213.2
2010-03-04,ULTRACEMCO,,,1080,1100,1075,1091.45,166225,181097368.7
2010-03-05,ULTRACEMCO,,,1098,1114.65,1090,1097.75,343773,377970907.95
2010-03-08,ULTRACEMCO,,,1101.6,1123.9,1092.05,1111.65,306978,341386161.2
2010-03-09,ULTRACEMCO,,,1115.95,1118,1090,1092.6,132044,144717140.05
2010-03-10,ULTRACEMCO,,,1091,1114,1091,1108.95,299608,331334974.3
2010-03-11,ULTRACEMCO,,,1110.1,1120,1101.9,1112.05,77414,85971862.15
2010-03-12,ULTRACEMCO,,,1115,1119.5,1094,1106.7,80067,88119093.25
2010-03-15,ULTRACEMCO,,,1098.5,1119.9,1094,1113.05,255900,283951052.2
2010-03-16,ULTRACEMCO,,,1110,1120,1095.5,1117.95,264272,293304941.7
2010-03-17,ULTRACEMCO,,,1120,1128.7,1090.1,1099,158750,175979512
2010-03-18,ULTRACEMCO,,,1082.3,1112,1025,1106.05,309482,340489737.7
2010-03-19,ULTRACEMCO,,,1094,1125.5,1094,1122.45,210978,236590182.95
2010-03-22,ULTRACEMCO,,,1094,1132.75,1094,1123.7,168236,188559046.15
2010-03-23,ULTRACEMCO,,,1125,1125,1107.55,1111,96928,107875501.9
2010-03-25,ULTRACEMCO,,,1114.8,1114.8,1072.5,1086.35,575656,625359995.75
2010-03-26,ULTRACEMCO,,,1089,1118.9,1085,1115.95,102350,113152914.15
2010-03-29,ULTRACEMCO,,,1111,1146.5,1107,1141,83328,94486136.05
2010-03-30,ULTRACEMCO,,,1149.5,1152.8,1134,1145.2,80771,92447895.6
2010-03-31,ULTRACEMCO,,,1130,1161.9,1130,1154.85,108222,123911435.75
2010-04-01,ULTRACEMCO,,,1141.5,1151.85,1136,1144.25,129245,147420939.85
2010-04-05,ULTRACEMCO,,,1151,1167.7,1142.3,1147.05,33395,38529990.05
2010-04-06,ULTRACEMCO,,,1147.5,1158.5,1140.1,1146.65,29411,33750685.55
2010-04-07,ULTRACEMCO,,,1140,1162.9,1140,1149.95,37900,43667529.1
2010-04-08,ULTRACEMCO,,,1147.6,1166,1138.05,1163.1,69738,80603450.1
2010-04-09,ULTRACEMCO,,,1163,1174,1155,1159.9,42657,49654814.7
2010-04-12,ULTRACEMCO,,,1160,1165.6,1129.1,1133.8,79470,90688185.2
2010-04-13,ULTRACEMCO,,,1134,1144,1123.5,1138.55,189740,216184630.65
2010-04-15,ULTRACEMCO,,,1130,1147.7,1121,1129.85,41211,46773486.75
2010-04-16,ULTRACEMCO,,,1109.35,1128.5,1098,1104.05,56404,62357906.2
2010-04-19,ULTRACEMCO,,,1098.8,1108,1085.05,1100.75,29812,32799135.55
2010-04-20,ULTRACEMCO,,,1100,1119,1090.15,1104.9,42694,47118743.65
2010-04-21,ULTRACEMCO,,,1104.8,1113.8,1095.1,1105.3,41635,45947527.4
2010-04-22,ULTRACEMCO,,,1105,1128.5,1100,1119.45,60758,67886528
2010-04-23,ULTRACEMCO,,,1119.7,1129.95,1092,1094.75,27811,30542075.25
2010-04-26,ULTRACEMCO,,,1119,1119,1093.1,1098.1,29033,31931471.4
2010-04-27,ULTRACEMCO,,,1114.9,1123.5,1090,1094.85,31539,34940795.95
2010-04-28,ULTRACEMCO,,,1070.15,1096.85,1070,1078.25,46992,50718034.5
2010-04-29,ULTRACEMCO,,,1056.6,1085,1004.2,1015.35,310248,321652877.3
2010-04-30,ULTRACEMCO,,,1006,1023.7,964,972.75,340376,334530065.6
2010-05-03,ULTRACEMCO,,,985,999.8,952.1,955.5,152993,148259153.1
2010-05-04,ULTRACEMCO,,,970,1015.2,904,926.85,415567,385795609.7
2010-05-05,ULTRACEMCO,,,912,973,910,968.4,275248,260974247.15
2010-05-06,ULTRACEMCO,,,960,972,945.1,950.6,128252,121931911.25
2010-05-07,ULTRACEMCO,,,944,950,920,945.45,87338,81905984.15
2010-05-10,ULTRACEMCO,,,955,976.8,940.6,947.05,179022,169517062.9
2010-05-11,ULTRACEMCO,,,950,959.75,939.25,951.6,184752,175661393.05
2010-05-12,ULTRACEMCO,,,943.35,975.5,940.55,967.55,129046,123213102.15
2010-05-13,ULTRACEMCO,,,970,978.5,953.1,962.5,93569,90182156.6
2010-05-14,ULTRACEMCO,,,964.1,970,932,939.2,57315,54455187.05
2010-05-17,ULTRACEMCO,,,950,951,909,945.4,111527,102955355.25
2010-05-18,ULTRACEMCO,,,930,960,930,954.45,63338,60172655
2010-05-19,ULTRACEMCO,,,954.45,959,933,951,115525,108825595.45
2010-05-20,ULTRACEMCO,,,963,963,941.5,950.35,261264,248439347.85
2010-05-21,ULTRACEMCO,,,935,968,916.15,949.55,69205,65205512.25
2010-05-24,ULTRACEMCO,,,940.4,966,940.4,956.1,144671,138501881.3
2010-05-25,ULTRACEMCO,,,938,947,909.1,924.65,318460,295255204.4
2010-05-26,ULTRACEMCO,,,929.65,943.4,912,932.35,32516,30198167.35
2010-05-27,ULTRACEMCO,,,923,948.8,918.25,937.25,88299,82462390.6
2010-05-28,ULTRACEMCO,,,954,954.2,930,938.4,66477,62438080.6
2010-05-31,ULTRACEMCO,,,925,940,918.35,921.75,14823,13686557.15
2010-06-01,ULTRACEMCO,,,925,925,911,918.4,156118,143303495.4
2010-06-02,ULTRACEMCO,,,928,965,918,948.65,35339,33100502.2
2010-06-03,ULTRACEMCO,,,968.5,968.5,936,946.05,24929,23676125.1
2010-06-04,ULTRACEMCO,,,937,964.7,937,952.7,35998,34096324.55
2010-06-07,ULTRACEMCO,,,943.5,950,929.05,948.6,21466,20277347.6
2010-06-08,ULTRACEMCO,,,946,963,932,947.55,120197,113967180.9
2010-06-09,ULTRACEMCO,,,946,952.5,932,944.9,36259,34210853.1
2010-06-10,ULTRACEMCO,,,950,995.95,935,981.8,65403,63530618.05
2010-06-11,ULTRACEMCO,,,952.6,981.8,952.6,974.6,68795,66587162.15
2010-06-14,ULTRACEMCO,,,965,985.9,965,979.25,19878,19382174.05
2010-06-15,ULTRACEMCO,,,962.6,998,962,984.05,32853,32390425.95
2010-06-16,ULTRACEMCO,,,981.7,987,973,981,34334,33634539.65
2010-06-17,ULTRACEMCO,,,981,994.9,975,982.85,215271,212321588.45
2010-06-18,ULTRACEMCO,,,985,985,950.1,960.1,41011,39613434.75
2010-06-21,ULTRACEMCO,,,955,973,950.5,969.5,195193,187031821.3
2010-06-22,ULTRACEMCO,,,960,965.95,948,957.4,87148,83238431.2
2010-06-23,ULTRACEMCO,,,958,958,941,955.8,54744,52277201.25
2010-06-24,ULTRACEMCO,,,955,957.5,941.25,945.75,110843,105062097.25
2010-06-25,ULTRACEMCO,,,950,950.5,920,931.65,31816,29882857.7
2010-06-28,ULTRACEMCO,,,926,931,848.5,923.8,60013,55340910.9
2010-06-29,ULTRACEMCO,,,949,949,868,878.7,248036,219701933.9
2010-06-30,ULTRACEMCO,,,881,883,862,879.3,138545,121131493.9
2010-07-01,ULTRACEMCO,,,878.95,878.95,861.5,866.6,111445,96345805.45
2010-07-02,ULTRACEMCO,,,869.05,890,854.55,870.55,64677,55885946.4
2010-07-05,ULTRACEMCO,,,871,890,833.95,867,82383,71131495.45
2010-07-06,ULTRACEMCO,,,864.9,870.6,855,863.15,56175,48577488.15
2010-07-07,ULTRACEMCO,,,867.8,869,859,865.1,32953,28447038.75
2010-07-08,ULTRACEMCO,,,866,874.4,860,862.35,21013,18161399.4
2010-07-09,ULTRACEMCO,,,860.1,866,853.05,858.25,152254,130602664.95
2010-07-12,ULTRACEMCO,,,866,866,852.55,854.8,59232,50759867.55
2010-07-13,ULTRACEMCO,,,863,868.45,846,857.2,414287,354716172.5
2010-07-14,ULTRACEMCO,,,858,874.1,847.2,854.95,198248,169580030.1
2010-07-15,ULTRACEMCO,,,852,859.7,836.95,844.7,143291,120678561.1
2010-07-16,ULTRACEMCO,,,853.1,859,840,845.1,168166,142323351
2010-07-19,ULTRACEMCO,,,843,847,832,840.8,109465,91672494.05
2010-07-20,ULTRACEMCO,,,840.8,848,837.25,843.6,73858,62315141.85
2010-07-21,ULTRACEMCO,,,849.8,853,839.05,849.4,201199,170792721.1
2010-07-22,ULTRACEMCO,,,855.05,856.9,836,844.05,388327,328355429.3
2010-07-23,ULTRACEMCO,,,852.95,852.95,822.9,829.35,588751,486387885.55
2010-07-26,ULTRACEMCO,,,829.35,836,821,829.15,28065,23273871.9
2010-07-27,ULTRACEMCO,,,836,848,824.4,845.65,164527,137165130.35
2010-07-28,ULTRACEMCO,,,848.95,864.75,841.5,856.75,81029,69354867.9
2010-07-29,ULTRACEMCO,,,860,880,841.95,869.8,568193,491346426.7
2010-07-30,ULTRACEMCO,,,865,870,855,863.9,44897,38754246.9
2010-08-02,ULTRACEMCO,,,873.9,873.9,856.5,858.3,26310,22660057.95
2010-08-03,ULTRACEMCO,,,858,864.9,858,862.3,23832,20519020.4
2010-08-04,ULTRACEMCO,,,852.6,863.65,852.6,859.15,65725,56445430
2010-08-05,ULTRACEMCO,,,871,871,856,860.2,47361,40744652.5
2010-08-06,ULTRACEMCO,,,858,878,858,871.55,27255,23637115.55
2010-08-09,ULTRACEMCO,,,879.95,905,862.2,899.5,196903,175566887.6
2010-08-10,ULTRACEMCO,,,901,908,875.55,885.35,107103,96046017.6
2010-08-11,ULTRACEMCO,,,889,889,873.2,878.7,51847,45811938.25
2010-08-12,ULTRACEMCO,,,875,887.7,860.65,876.8,64258,56404533.05
2010-08-13,ULTRACEMCO,,,876.1,901,871.05,892.4,116975,103560451.3
