date,symbol,series,isin,open,high,low,close,volume,turnover
2010-01-04,ASIANPAINT,,,1791,1799.9,1780,1788.65,8035,14383711.3
2010-01-05,ASIANPAINT,,,1798,1804.95,1785,1794.3,84910,152394376.3
2010-01-06,ASIANPAINT,,,1814.75,1814.75,1781,1788.9,7345,13170055.4
2010-01-07,ASIANPAINT,,,1798.75,1798.75,1769,1770.65,24032,42704570.35
2010-01-08,ASIANPAINT,,,1774.5,1834,1770.65,1799.9,71131,128388310.4
2010-01-11,ASIANPAINT,,,1780,1819.9,1775.05,1796.85,17342,31076168.6
2010-01-12,ASIANPAINT,,,1790,1879,1790,1843.75,114801,211994183.25
2010-01-13,ASIANPAINT,,,1770,1877,1711.6,1858.25,43205,80203293.95
2010-01-14,ASIANPAINT,,,1873,1928,1865.2,1881.7,23089,43536025.05
2010-01-15,ASIANPAINT,,,1871.25,1927,1865.2,1871.95,37218,70384775.35
2010-01-18,ASIANPAINT,,,1888.9,1911,1860,1866.6,12579,23735287.9
2010-01-19,ASIANPAINT,,,1894.75,1894.75,1825,1844.8,19922,37034793.85
2010-01-20,ASIANPAINT,,,1838.05,1862.55,1821,1826.95,12036,22078180.55
2010-01-21,ASIANPAINT,,,1826.95,1837.95,1796.1,1812.05,10887,19765141.65
2010-01-22,ASIANPAINT,,,1790,1810,1745,1765.05,33469,59343531.75
2010-01-25,ASIANPAINT,,,1775,1815,1767,1776.4,26383,46986747.55
2010-01-27,ASIANPAINT,,,1765,1819,1749.35,1764.6,37284,66402299.65
2010-01-28,ASIANPAINT,,,1780,1823.9,1771.05,1802.8,37329,67278422.35
2010-01-29,ASIANPAINT,,,1798,1865,1775,1852.2,27539,50273261.2
2010-02-01,ASIANPAINT,,,1869.95,1935,1830,1917.55,36722,69606709.4
2010-02-02,ASIANPAINT,,,1925,1930.55,1870,1875.65,30269,57116809.25
2010-02-03,ASIANPAINT,,,1893.9,1925,1879.9,1914.6,41924,79776408.75
2010-02-04,ASIANPAINT,,,1914,1925.5,1885,1918.2,14869,28390236.55
2010-02-05,ASIANPAINT,,,1865,1995,1865,1936.25,187249,366825139.05
2010-02-08,ASIANPAINT,,,1960,1985,1945,1947.75,40737,79675625.6
2010-02-09,ASIANPAINT,,,1944.05,1983,1944.05,1962.7,50888,100167043.6
2010-02-10,ASIANPAINT,,,1980,2025,1945,1979.6,51411,102493725.25
2010-02-11,ASIANPAINT,,,1993.7,1999,1930,1944.75,37162,72827410.25
2010-02-15,ASIANPAINT,,,1989.75,1989.75,1905,1934.5,38557,74535833.9
2010-02-16,ASIANPAINT,,,2031,2031,1892.65,1912,23910,45709160.25
2010-02-17,ASIANPAINT,,,1920,1927,1878,1889.7,41459,78633228.3
2010-02-18,ASIANPAINT,,,1899.7,1899.7,1851,1857.85,88421,165807738.8
2010-02-19,ASIANPAINT,,,1850.05,1868,1840.1,1859.1,7279,13485989
2010-02-22,ASIANPAINT,,,1875,1879.8,1820,1825.5,11995,22074770
2010-02-23,ASIANPAINT,,,1851,1851,1760,1785.2,62141,110921087.8
2010-02-24,ASIANPAINT,,,1825,1825,1742.5,1761.45,72266,127653723.5
2010-02-25,ASIANPAINT,,,1751,1774.95,1712.15,1765.35,181235,318334464.4
2010-02-26,ASIANPAINT,,,1746,1825,1742,1809.95,24372,43573518.55
2010-03-02,ASIANPAINT,,,1756,1883.05,1756,1869.95,28784,53524706
2010-03-03,ASIANPAINT,,,1879.95,2000.45,1865,1981.2,121308,233444898.8
2010-03-04,ASIANPAINT,,,1988,1995.55,1925.5,1968.2,49800,98280159.5
2010-03-05,ASIANPAINT,,,1974,1990,1951.5,1962.05,15445,30393779.8
2010-03-08,ASIANPAINT,,,1980,1980,1937,1942.7,10828,21139717.7
2010-03-09,ASIANPAINT,,,1935,1959.95,1935,1944.7,10608,20670723.4
2010-03-10,ASIANPAINT,,,1932.35,1959.45,1925,1939.85,34447,66905013.9
2010-03-11,ASIANPAINT,,,1853.7,1958,1853.7,1942,9563,18491772.5
2010-03-12,ASIANPAINT,,,1945,1959,1902.05,1918.15,12579,24272158.15
2010-03-15,ASIANPAINT,,,1920,1929,1885,1897.35,15489,29546593.95
2010-03-16,ASIANPAINT,,,1897,1990.35,1875,1905.1,98759,187407258.55
2010-03-17,ASIANPAINT,,,1911.1,1978,1910.15,1969.4,112478,220299244.35
2010-03-18,ASIANPAINT,,,1984.9,2001,1955,1994.6,205009,408336157.25
2010-03-19,ASIANPAINT,,,2000.95,2023.85,1985,1994.4,21883,43755224.3
2010-03-22,ASIANPAINT,,,1994.4,2014.5,1961.05,1968.55,15696,31253755.45
2010-03-23,ASIANPAINT,,,1985,1995.5,1961.4,1968.1,24609,48522803.55
2010-03-25,ASIANPAINT,,,1960,1985,1960,1962.15,64809,127329589.35
2010-03-26,ASIANPAINT,,,1975,2059.9,1962.15,2005.85,143357,285430714.7
2010-03-29,ASIANPAINT,,,2009,2096,1994.85,2034.9,156656,317424629.95
2010-03-30,ASIANPAINT,,,2021,2080,2020.9,2070.15,81778,169167778.25
2010-03-31,ASIANPAINT,,,2050,2090,2026.1,2038.85,45362,93695738.7
2010-04-01,ASIANPAINT,,,2069,2069,2006.05,2021.25,34010,69446643.25
2010-04-05,ASIANPAINT,,,2042,2091,2020,2057.1,17786,36569451.6
2010-04-06,ASIANPAINT,,,2060,2065,2025,2042.9,7526,15366915.9
2010-04-07,ASIANPAINT,,,2068.8,2068.8,2040,2044.6,24043,49184981.05
2010-04-08,ASIANPAINT,,,2050,2059,2008,2033.4,36729,74834356.45
2010-04-09,ASIANPAINT,,,2008,2050,2008,2044.55,37718,77095532.55
2010-04-12,ASIANPAINT,,,2043,2049.9,2015.9,2045.4,133136,271386273.15
2010-04-13,ASIANPAINT,,,2030.1,2075,2012,2059.3,15076,31060855.15
2010-04-15,ASIANPAINT,,,2039,2075,2025,2048.7,22329,45992865.15
2010-04-16,ASIANPAINT,,,2058,2075,2025,2051.85,11749,24166836.4
2010-04-19,ASIANPAINT,,,2026.2,2058.7,2012.25,2042.35,19648,40017902.4
2010-04-20,ASIANPAINT,,,2057,2099.8,2045.15,2081.75,54105,112526750.1
2010-04-21,ASIANPAINT,,,2090,2118,2036,2050,29294,61058498.95
2010-04-22,ASIANPAINT,,,2060,2084.65,2040,2075.1,15435,31896533.75
2010-04-23,ASIANPAINT,,,2065,2099,2065,2096,18513,38627831.35
2010-04-26,ASIANPAINT,,,2091.5,2105,2058.1,2067.85,14288,29710671.15
2010-04-27,ASIANPAINT,,,2068,2094.85,2052,2063.15,13019,27072572.3
2010-04-28,ASIANPAINT,,,2051,2099.95,2051,2089.55,124514,258416508.65
2010-04-29,ASIANPAINT,,,2098.9,2098.9,2070.05,2075.25,75947,157691547.3
2010-04-30,ASIANPAINT,,,2076,2099.5,2074,2078.8,8867,18468953.95
2010-05-03,ASIANPAINT,,,2070,2095,2063.6,2084.25,5680,11841950.5
2010-05-04,ASIANPAINT,,,2097.8,2099.9,2076,2088.1,6247,13041593.7
2010-05-05,ASIANPAINT,,,2054,2074.9,2047.9,2060.6,10359,21310494.75
2010-05-06,ASIANPAINT,,,2052.15,2069.5,2012,2033.7,64462,130778999.2
2010-05-07,ASIANPAINT,,,2010.3,2094.8,2010.3,2086.25,34613,71752863.85
2010-05-10,ASIANPAINT,,,2092,2139.6,2092,2117.85,36846,78084019.1
2010-05-11,ASIANPAINT,,,2111.2,2123.1,2065,2068.5,10468,21875617
2010-05-12,ASIANPAINT,,,2213,2213,2042,2054.5,16487,34181365.6
2010-05-13,ASIANPAINT,,,2051.15,2120,2051.15,2112.95,31546,66089806.35
2010-05-14,ASIANPAINT,,,2115,2150,2105,2141,39976,85441046.25
2010-05-17,ASIANPAINT,,,2120,2137.95,2100.15,2124.5,13378,28372848.9
2010-05-18,ASIANPAINT,,,2159,2172.9,2119,2156.85,37783,80899875.85
2010-05-19,ASIANPAINT,,,2147,2175,2101,2109.75,44646,95349182.2
2010-05-20,ASIANPAINT,,,2120.15,2139.9,2048,2068.6,80983,167915118.95
2010-05-21,ASIANPAINT,,,2023,2076,2012.2,2021.6,26363,53597350.9
2010-05-24,ASIANPAINT,,,2044.9,2088,2011.65,2068.9,26096,53596682.4
2010-05-25,ASIANPAINT,,,2063.2,2090,2026.6,2074,17973,36967179.2
2010-05-26,ASIANPAINT,,,2113,2114.75,2060.25,2085.85,16417,34349630.4
2010-05-27,ASIANPAINT,,,2075.05,2135,2033,2106.45,11686,24369901
2010-05-28,ASIANPAINT,,,2149,2149,2093.5,2100.3,17927,37768281.85
2010-05-31,ASIANPAINT,,,2105,2135,2075,2086.1,31183,65370380.95
2010-06-01,ASIANPAINT,,,2095,2097.8,2045,2077.25,70547,147369332.3
2010-06-02,ASIANPAINT,,,2061.45,2098,2023,2079.85,55547,114400179.9
2010-06-03,ASIANPAINT,,,2131.5,2131.5,2091.05,2114.9,55130,116205293.6
2010-06-04,ASIANPAINT,,,2114.9,2156,2095.5,2146.75,29302,62863302.8
2010-06-07,ASIANPAINT,,,2132.35,2209,2112,2185.25,78919,172084258.6
2010-06-08,ASIANPAINT,,,2189,2244,2189,2238,47997,106702103.9
2010-06-09,ASIANPAINT,,,2238,2294,2227,2283.7,89974,203731741
2010-06-10,ASIANPAINT,,,2298,2327,2265,2311.55,32461,74342942.95
2010-06-11,ASIANPAINT,,,2311,2321,2276,2291.7,33989,77804631
2010-06-14,ASIANPAINT,,,2311,2314.75,2280.05,2296.25,87431,200623424.75
2010-06-15,ASIANPAINT,,,2292,2319,2285,2294.7,15584,35887698.3
2010-06-16,ASIANPAINT,,,2306,2338,2294,2317.65,23142,53494163.9
2010-06-17,ASIANPAINT,,,2335,2398,2305,2368.35,75269,178570546.15
2010-06-18,ASIANPAINT,,,2368,2398,2342,2383.75,32649,77444818.5
2010-06-21,ASIANPAINT,,,2389,2457,2380,2429.65,48717,118203415.25
2010-06-22,ASIANPAINT,,,2405.05,2442,2360.25,2370.7,65367,155895419.2
2010-06-23,ASIANPAINT,,,2372,2423.5,2360,2408.75,77748,186726950.95
2010-06-24,ASIANPAINT,,,2415,2468.8,2414.5,2459.95,43884,107328967.3
2010-06-25,ASIANPAINT,,,2439,2454.9,2383.9,2399.45,218037,524716586
2010-06-28,ASIANPAINT,,,2402,2402,2357,2366.05,45873,108747038.65
2010-06-29,ASIANPAINT,,,2366.05,2400,2342,2360.55,68628,163450460.2
2010-06-30,ASIANPAINT,,,2370,2388,2295.05,2301.8,72380,167104003.25
2010-07-01,ASIANPAINT,,,2329.95,2338,2275.3,2329.75,46511,107601071.25
2010-07-02,ASIANPAINT,,,2339.95,2357.8,2312,2320.8,29444,68954887.9
2010-07-05,ASIANPAINT,,,2330,2349.7,2317,2329.55,10412,24344127.45
2010-07-06,ASIANPAINT,,,2330,2352,2325.55,2345.2,19320,45296633.15
2010-07-07,ASIANPAINT,,,2345.2,2364,2321.2,2336.75,37979,89039984.35
2010-07-08,ASIANPAINT,,,2345.25,2360,2333,2350.4,78569,184604684.05
2010-07-09,ASIANPAINT,,,2360,2398,2340,2384.25,190851,450502994.7
2010-07-12,ASIANPAINT,,,2379,2420,2345,2359.5,251179,601985837.35
2010-07-13,ASIANPAINT,,,2372,2405,2360,2369.7,194656,461493290.55
2010-07-14,ASIANPAINT,,,2375.55,2425,2302.7,2415,79564,191593696.3
2010-07-15,ASIANPAINT,,,2418,2457.8,2407.85,2440.15,134568,327910654.8
2010-07-16,ASIANPAINT,,,2448.5,2560,2441.5,2474,141736,348930652.05
2010-07-19,ASIANPAINT,,,2485.15,2485.15,2430,2474.05,11533,28441179.75
2010-07-20,ASIANPAINT,,,2475,2484.1,2450,2478.7,19545,48281839.7
2010-07-21,ASIANPAINT,,,2475,2500,2459,2479.55,636958,1579696587.25
2010-07-22,ASIANPAINT,,,2478,2528.9,2445,2521.9,26045,65070285.1
