date,symbol,series,isin,open,high,low,close,volume,turnover
2010-01-04,TCS,,,754.8,758.9,749.05,751.65,981841,739655531.35
2010-01-05,TCS,,,755,759.55,746.55,751.85,1007244,756969381.7
2010-01-06,TCS,,,751.85,752.2,733,734.85,1674588,1236423767.8
2010-01-07,TCS,,,735.5,739.4,711,714.4,3237446,2323274542.95
2010-01-08,TCS,,,716,718.5,696.5,699.8,3024089,2131007862.2
2010-01-11,TCS,,,704,720.1,700.4,714.2,2159204,1532223874.75
2010-01-12,TCS,,,732,754,727,750.05,4513845,3358845930.2
2010-01-13,TCS,,,745,796.4,744.65,788.55,5455136,4226821098.7
2010-01-14,TCS,,,798.45,798.45,769.35,779.85,5163807,4030540161.95
2010-01-15,TCS,,,796,799.6,772.25,791.4,3972504,3141278026.25
2010-01-18,TCS,,,800,829,793,802.2,3630542,2913486456.9
2010-01-19,TCS,,,802.2,802.2,778.65,780.7,2577425,2027855856.95
2010-01-20,TCS,,,792.2,792.2,770.9,779.4,2173527,1689569382.35
2010-01-21,TCS,,,772.25,791.95,767.9,770.65,2544752,1987082650.6
2010-01-22,TCS,,,761,765,744.7,757.85,3787495,2862010289.4
2010-01-25,TCS,,,757.5,765.5,741.15,756.2,1504143,1132560772.55
2010-01-27,TCS,,,750,759.7,740.15,743.3,2422199,1813292938.65
2010-01-28,TCS,,,749.5,757.95,727.7,741.75,3268598,2427651257.15
2010-01-29,TCS,,,734,739.8,712.15,736.2,2736663,1983095245.15
2010-02-01,TCS,,,734.35,762.8,720,746.15,1689006,1241345965.1
2010-02-02,TCS,,,755,762.65,735,738.4,2369594,1783313585.55
2010-02-03,TCS,,,744,756.9,735.5,752.95,1488838,1115950146.5
2010-02-04,TCS,,,752.95,753.9,732.5,738.7,1358306,1007439146.7
2010-02-05,TCS,,,735,735,716.6,723.5,2303559,1668515695.75
2010-02-08,TCS,,,729,734.75,708.15,724.15,2085172,1505309547.5
2010-02-09,TCS,,,725,741.95,721.05,735.15,1502947,1104842707.95
2010-02-10,TCS,,,739.9,743.7,728.1,732.3,1168687,858544046.65
2010-02-11,TCS,,,737.95,747.95,735,742.7,1206578,896397906.5
2010-02-15,TCS,,,750,750,738.55,746.15,978241,728759285.65
2010-02-16,TCS,,,747.25,764.95,742.2,758.15,830245,624240390.2
2010-02-17,TCS,,,764.9,767.95,752.55,758.65,1264145,960341421.05
2010-02-18,TCS,,,760,766.95,755.5,758.8,907403,690722493.4
2010-02-19,TCS,,,754.9,759.5,745.8,750.55,1107940,834194929.35
2010-02-22,TCS,,,757,763.7,753.8,757.25,1071730,814071180.7
2010-02-23,TCS,,,759,765,751.25,762.1,926526,706028131.85
2010-02-24,TCS,,,756,770.7,752.1,765.35,2038029,1561812241.4
2010-02-25,TCS,,,769.8,769.8,761.25,766.25,1336492,1022763267.1
2010-02-26,TCS,,,767.1,778.55,746.15,761.8,1507967,1152436177.65
2010-03-02,TCS,,,762,769,755,763.2,2026676,1540289437.05
2010-03-03,TCS,,,769,774,764.15,768.75,1377371,1059321950.85
2010-03-04,TCS,,,768,770,757,763.9,1026803,782087046.6
2010-03-05,TCS,,,765,766.95,760.15,762.6,643656,491448309.9
2010-03-08,TCS,,,767.6,770,760.3,762.7,1507870,1151697125.2
2010-03-09,TCS,,,763,778.5,763,768.7,1728866,1336270872.05
2010-03-10,TCS,,,763.7,784.45,760,780.05,2293937,1783919685.9
2010-03-11,TCS,,,780.05,794.9,771.95,791.6,1607015,1268117698.2
2010-03-12,TCS,,,800,800,792,796.95,1255488,998914838.05
2010-03-15,TCS,,,796.95,820,791.15,818,3027217,2455958644
2010-03-16,TCS,,,821.5,831.95,815.8,829,1544428,1271509337.25
2010-03-17,TCS,,,834,845.9,830,840.7,2087397,1753084631.75
2010-03-18,TCS,,,845,845,820.5,825.85,1862277,1541949258.95
2010-03-19,TCS,,,805.25,834.45,805.25,820.9,2358312,1944353313.35
2010-03-22,TCS,,,814.9,833.8,806.15,827.6,1655055,1369353152.7
2010-03-23,TCS,,,830,833,822.1,828.65,847482,702025455.4
2010-03-25,TCS,,,824.1,836.8,818,829.8,2758791,2282695525.25
2010-03-26,TCS,,,830,836,822.3,825.05,998903,825981475.8
2010-03-29,TCS,,,824,829.3,808.55,811.95,1721633,1403964976.6
2010-03-30,TCS,,,808.6,816.1,797.15,800,1548580,1241322200
2010-03-31,TCS,,,800,807.25,777.3,780.65,3541523,2799434173.95
2010-04-01,TCS,,,786.35,809.8,782.1,807.8,2890716,2308727906.6
2010-04-05,TCS,,,817,817,799.25,803.35,1500918,1206963881.5
2010-04-06,TCS,,,808.9,808.9,792.15,796.05,1851183,1477678141.8
2010-04-07,TCS,,,790,809,781.15,798.05,1512279,1198317151.6
2010-04-08,TCS,,,796,807.5,790,799.45,2247219,1803352674.05
2010-04-09,TCS,,,802,807.9,788.25,791.6,1509006,1204298349.05
2010-04-12,TCS,,,791,800,790.1,798.1,1434941,1141982817.75
2010-04-13,TCS,,,800,823.8,787.25,820.85,4202458,3413311815.55
2010-04-15,TCS,,,822,834.9,819.05,821.7,2145476,1774686746.65
2010-04-16,TCS,,,819,828,811.85,815.1,1905479,1557087091.9
2010-04-19,TCS,,,810,825,800.75,811.95,3473852,2827311218.35
2010-04-20,TCS,,,825,832.65,787,789.5,6008493,4828302434.9
2010-04-21,TCS,,,795,799,780.25,785,3553745,2795210154.2
2010-04-22,TCS,,,789.1,793.65,781,785.95,2375558,1872618776.9
2010-04-23,TCS,,,788.05,792,777.5,780.2,2153034,1688478422.95
2010-04-26,TCS,,,786,791,780.2,785.1,1256274,987221076.35
