exchange,symbol,isin,company,ex_date,record_date,type,ratio_num,ratio_den,cash_amount,face_value_from,face_value_to,raw_subject
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2020-01-23,2020-01-25,dividend,,,5,,,Interim Dividend - Rs 5 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2020-03-19,2020-03-20,dividend,,,12,,,Interim Dividend - Rs 12 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2020-06-03,2020-06-04,dividend,,,6,,,Dividend - Rs 6 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2020-07-16,2020-07-17,dividend,,,5,,,Interim Dividend - Rs    5 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2020-10-14,2020-10-15,dividend,,,12,,,Interim Dividend - Rs 12 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2020-11-26,2020-11-28,buyback,,,,,,Buyback
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2021-01-14,2021-01-16,dividend,,,6,,,Interim Dividend - Rs 6 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2021-05-25,2021-05-27,dividend,,,15,,,Dividend - Rs 15 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2021-07-15,2021-07-16,dividend,,,7,,,Interim Dividend - Rs 7 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2021-10-14,2021-10-19,dividend,,,7,,,Interim Dividend - Rs 7 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2022-01-19,2022-01-20,dividend,,,7,,,Interim Dividend - Rs 7 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2022-02-22,2022-02-23,buyback,,,,,,Buyback
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2022-05-25,2022-05-26,dividend,,,22,,,Dividend - Rs 22 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2022-07-14,2022-07-16,dividend,,,8,,,Interim Dividend- Rs 8 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2022-10-17,2022-10-18,dividend,,,8,,,Interim Dividend - Rs 8 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2023-01-16,2023-01-17,dividend,,,75,,,Interim Dividend - Rs 8 Per Share Special Dividend - Rs 67 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2023-06-15,2023-06-15,dividend,,,24,,,Dividend - Rs 24 Per Share
