exchange,symbol,isin,company,ex_date,record_date,type,ratio_num,ratio_den,cash_amount,face_value_from,face_value_to,raw_subject
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2024-01-05,2024-01-05,split,,,,10,1,Face Value Split (Sub-Division) - From Rs10/- Per Share To Re 1/- Per Share
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2024-02-15,2024-02-15,dividend,,,7,,,Interim Dividend - Rs. - 7.0000
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2024-02-15,2024-02-15,dividend,,,7,,,Interim Dividend - Rs 7 Per Share
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2024-07-16,2024-07-16,dividend,,,8.5,,,Dividend - Rs 8.50 Per Share
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2024-07-16,2024-07-16,dividend,,,8.5,,,Final Dividend - Rs. - 8.5000
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2024-07-16,2024-07-16,dividend,,,2.75,,,Interim Dividend - Rs 2.75 Per Share
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2024-07-16,2024-07-16,dividend,,,2.75,,,Interim Dividend - Rs. - 2.7500
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2025-02-07,2025-02-07,dividend,,,14.25,,,Interim Dividend - Rs. - 14.2500
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2025-02-07,2025-02-07,dividend,,,14.25,,,Interim Dividend - Rs 14.25 Per Share
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2025-07-04,2025-07-04,dividend,,,10,,,Dividend - Rs 10 Per Share
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2025-07-04,2025-07-04,dividend,,,10,,,Final Dividend - Rs. - 10.0000
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2025-08-08,2025-08-08,bonus,1,1,,,,Bonus issue 1:1
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2025-08-08,2025-08-08,bonus,1,1,,,,Bonus 1:1
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2026-02-06,2026-02-06,dividend,,,7,,,Interim Dividend - Rs. - 7.0000
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2026-02-06,2026-02-06,dividend,,,7,,,Interim Dividend - Rs 7 Per Share
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2026-07-10,2026-07-10,dividend,,,5,,,Dividend - Rs 5 Per Share
NSE,NESTLEIND,INE239A01016,Nestle India Limited,2026-07-10,2026-07-10,dividend,,,2,,,Special Dividend - Rs 2 Per Share
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2026-07-10,2026-07-10,dividend,,,5,,,Final Dividend - Rs. - 5.0000
BSE,NESTLEIND,INE239A01024,Nestle India Ltd,2026-07-10,2026-07-10,dividend,,,2,,,Special Dividend - Rs. - 2.0000
