date,symbol,isin,name,open,high,low,close,volume,turnover,adj_factor_cumulative,adj_close
2010-01-04,ADANIENT,INE423A01024,,437.2,454.0,433.0,451.6,285126,127945906.05,0.9423004274794353,425.542873049713
2010-01-05,ADANIENT,INE423A01024,,453.0,463.95,453.0,462.05,349511,160899988.4,0.9423004274794353,435.3899125168731
2010-01-06,ADANIENT,INE423A01024,,463.0,517.0,460.0,507.65,1122953,556440771.45,0.9423004274794353,478.3588120099353
2010-01-07,ADANIENT,INE423A01024,,519.4,519.4,483.0,486.7,729468,365023035.3,0.9423004274794353,458.6176180542412
2010-01-08,ADANIENT,INE423A01024,,489.8,508.0,482.2,492.85,509498,253558010.9,0.9423004274794353,464.41276568323974
2010-01-11,ADANIENT,INE423A01024,,494.0,506.95,494.0,501.65,183421,92155908.05,0.9423004274794353,472.7050094450587
2010-01-12,ADANIENT,INE423A01024,,504.5,512.0,461.65,468.65,578227,286883213.5,0.9423004274794353,441.60909533823735
2010-01-13,ADANIENT,INE423A01024,,474.9,478.9,458.0,463.4,728048,339145239.5,0.9423004274794353,436.6620180939703
2010-01-14,ADANIENT,INE423A01024,,469.7,487.0,467.1,482.5,482105,232988217.25,0.9423004274794353,454.65995625882755
2010-01-15,ADANIENT,INE423A01024,,485.0,487.4,472.65,482.4,208602,100204082.5,0.9423004274794353,454.56572621607955
2010-01-18,ADANIENT,INE423A01024,,476.15,482.4,474.2,476.65,563744,269359621.75,0.9423004274794353,449.1474987580728
2010-01-19,ADANIENT,INE423A01024,,479.85,487.95,470.0,474.75,82478,39420639.3,0.9423004274794353,447.3571279458619
2010-01-20,ADANIENT,INE423A01024,,480.0,482.75,471.05,478.15,113360,53918289.05,0.9423004274794353,450.560949399292
2010-01-21,ADANIENT,INE423A01024,,470.0,479.8,465.0,467.65,82925,38910392.65,0.9423004274794353,440.6667949107579
2010-01-22,ADANIENT,INE423A01024,,463.0,472.0,445.0,463.55,94469,43322972.0,0.9423004274794353,436.8033631580923
2010-01-25,ADANIENT,INE423A01024,,455.0,462.0,446.25,454.3,769461,348622760.15,0.9423004274794353,428.08708420390747
2010-01-27,ADANIENT,INE423A01024,,456.0,458.85,432.6,445.1,481788,214935301.9,0.9423004274794353,419.4179202710967
2010-01-28,ADANIENT,INE423A01024,,445.1,453.0,441.0,444.85,400075,177993734.3,0.9423004274794353,419.18234516422683
2010-01-29,ADANIENT,INE423A01024,,437.0,446.0,430.1,443.25,120703,53469405.9,0.9423004274794353,417.6746644802597
2010-02-01,ADANIENT,INE423A01024,,437.0,463.9,437.0,457.75,109156,49638961.95,0.9423004274794353,431.33802067871153
2010-02-02,ADANIENT,INE423A01024,,462.0,479.9,454.1,466.85,467237,218412822.1,0.9423004274794353,439.9129545687744
2010-02-03,ADANIENT,INE423A01024,,470.0,488.0,467.05,486.55,207410,99798215.1,0.9423004274794353,458.47627299011924
2010-02-04,ADANIENT,INE423A01024,,480.0,484.2,473.0,478.5,101076,48437328.65,0.9423004274794353,450.8907545489098
2010-02-05,ADANIENT,INE423A01024,,460.0,472.0,442.0,466.9,175861,82074841.7,0.9423004274794353,439.96006959014835
2010-02-08,ADANIENT,INE423A01024,,460.0,480.0,460.0,472.05,600302,281813964.95,0.9423004274794353,444.8129167916675
2010-02-09,ADANIENT,INE423A01024,,472.05,484.5,467.55,478.75,601822,289509655.9,0.9423004274794353,451.12632965577967
2010-02-10,ADANIENT,INE423A01024,,470.0,485.9,470.0,481.1,57191,27504747.15,0.9423004274794353,453.34073566035636
2010-02-11,ADANIENT,INE423A01024,,477.0,493.0,477.0,485.7,357663,173646931.15,0.9423004274794353,457.67531762676174
2010-02-15,ADANIENT,INE423A01024,,490.0,496.0,486.0,489.25,168811,82648150.5,0.9423004274794353,461.02048414431374
2010-02-16,ADANIENT,INE423A01024,,495.0,500.85,491.05,497.7,129018,64025613.5,0.9423004274794353,468.98292275651494
2010-02-17,ADANIENT,INE423A01024,,510.1,525.9,502.4,518.65,748471,385176406.9,0.9423004274794353,488.7241167122091
2010-02-18,ADANIENT,INE423A01024,,518.4,518.4,496.05,503.9,245760,124671547.25,0.9423004274794353,474.82518540688744
2010-02-19,ADANIENT,INE423A01024,,491.0,504.4,480.0,494.5,231152,114589367.8,0.9423004274794353,465.96756138858075
2010-02-22,ADANIENT,INE423A01024,,501.0,502.0,485.05,491.95,253894,124726405.5,0.9423004274794353,463.5646952985082
2010-02-23,ADANIENT,INE423A01024,,491.95,497.4,487.15,491.25,148058,72749281.75,0.9423004274794353,462.9050849992726
2010-02-24,ADANIENT,INE423A01024,,488.0,492.05,485.0,490.8,137367,67449134.3,0.9423004274794353,462.48104980690687
2010-02-25,ADANIENT,INE423A01024,,480.0,492.9,480.0,486.4,273827,133588366.25,0.9423004274794353,458.3349279259973
2010-02-26,ADANIENT,INE423A01024,,487.0,495.7,480.15,486.6,455452,221590501.4,0.9423004274794353,458.52338801149324
2010-03-02,ADANIENT,INE423A01024,,490.0,490.0,418.5,485.6,572930,276559923.1,0.9423004274794353,457.5810875840138
2010-03-03,ADANIENT,INE423A01024,,486.0,501.4,486.0,495.3,426944,211590990.6,0.9423004274794353,466.7214017305643
