date,symbol,isin,name,open,high,low,close,volume,turnover,adj_factor_cumulative,adj_close
2010-01-04,SUNPHARMA,INE044A01036,,1538.0,1538.0,1501.1,1507.35,83117,125665311.5,0.08885253873539219,133.9318742627934
2010-01-05,SUNPHARMA,INE044A01036,,1522.0,1558.8,1513.05,1552.65,123199,188624605.8,0.08885253873539219,137.9568942675067
2010-01-06,SUNPHARMA,INE044A01036,,1555.05,1581.5,1532.1,1572.8,188249,294586839.2,0.08885253873539219,139.74727292302484
2010-01-07,SUNPHARMA,INE044A01036,,1578.95,1578.95,1533.35,1548.85,92310,143754460.35,0.08885253873539219,137.61925462031218
2010-01-08,SUNPHARMA,INE044A01036,,1555.8,1605.0,1550.05,1574.95,329808,521299132.45,0.08885253873539219,139.93830588130592
2010-01-11,SUNPHARMA,INE044A01036,,1585.7,1594.4,1564.85,1574.7,103297,162609593.8,0.08885253873539219,139.91609274662207
2010-01-12,SUNPHARMA,INE044A01036,,1574.7,1589.8,1548.0,1571.8,153408,240369965.5,0.08885253873539219,139.65842038428943
2010-01-13,SUNPHARMA,INE044A01036,,1555.0,1573.65,1528.35,1547.8,93488,144561936.3,0.08885253873539219,137.52595945464003
2010-01-14,SUNPHARMA,INE044A01036,,1570.0,1581.0,1550.25,1559.5,152030,237533188.75,0.08885253873539219,138.56553415784413
2010-01-15,SUNPHARMA,INE044A01036,,1555.0,1567.5,1520.0,1525.1,116556,178651045.7,0.08885253873539219,135.5090068253466
2010-01-18,SUNPHARMA,INE044A01036,,1525.0,1547.85,1510.0,1516.45,156122,239098730.6,0.08885253873539219,134.74043236528547
2010-01-19,SUNPHARMA,INE044A01036,,1527.0,1527.0,1473.1,1485.9,85262,127780897.8,0.08885253873539219,132.02598730691926
2010-01-20,SUNPHARMA,INE044A01036,,1480.05,1493.8,1465.8,1473.35,159656,235517401.8,0.08885253873539219,130.91088794579008
2010-01-21,SUNPHARMA,INE044A01036,,1473.0,1493.8,1455.0,1464.85,141740,210008340.65,0.08885253873539219,130.15564136653924
2010-01-22,SUNPHARMA,INE044A01036,,1450.0,1450.0,1400.0,1432.0,342349,488900103.0,0.08885253873539219,127.23683546908161
2010-01-25,SUNPHARMA,INE044A01036,,1444.5,1456.0,1400.0,1444.5,219632,316162389.95,0.08885253873539219,128.34749220327402
2010-01-27,SUNPHARMA,INE044A01036,,1436.0,1444.85,1402.9,1421.0,276758,393320652.6,0.08885253873539219,126.2594575429923
2010-01-28,SUNPHARMA,INE044A01036,,1425.0,1489.95,1410.1,1446.2,339969,492977998.55,0.08885253873539219,128.4985415191242
2010-01-29,SUNPHARMA,INE044A01036,,1420.0,1525.0,1420.0,1473.05,331405,480282698.85,0.08885253873539219,130.88423218416946
2010-02-01,SUNPHARMA,INE044A01036,,1446.25,1524.9,1433.6,1506.5,268844,402089015.5,0.08885253873539219,133.85634960486834
2010-02-02,SUNPHARMA,INE044A01036,,1518.0,1538.05,1485.1,1513.6,293951,445840340.6,0.08885253873539219,134.4872026298896
2010-02-03,SUNPHARMA,INE044A01036,,1516.0,1535.0,1497.1,1501.45,122459,185952745.5,0.08885253873539219,133.40764428425462
2010-02-04,SUNPHARMA,INE044A01036,,1512.0,1515.0,1470.0,1499.15,537830,806492296.85,0.08885253873539219,133.2032834451632
2010-02-05,SUNPHARMA,INE044A01036,,1490.0,1499.7,1456.0,1473.9,362552,537828697.65,0.08885253873539219,130.95975684209455
2010-02-08,SUNPHARMA,INE044A01036,,1498.0,1523.0,1471.1,1511.75,183397,274332645.4,0.08885253873539219,134.32282543322913
2010-02-09,SUNPHARMA,INE044A01036,,1518.0,1551.0,1495.0,1542.35,162663,249280458.25,0.08885253873539219,137.04171311853213
2010-02-10,SUNPHARMA,INE044A01036,,1535.0,1535.95,1503.0,1509.55,139032,211128841.35,0.08885253873539219,134.12734984801128
2010-02-11,SUNPHARMA,INE044A01036,,1519.0,1534.5,1510.0,1520.35,84135,127885167.4,0.08885253873539219,135.0869572663535
2010-02-15,SUNPHARMA,INE044A01036,,1518.85,1539.95,1506.0,1528.1,79053,120841251.8,0.08885253873539219,135.7755644415528
2010-02-16,SUNPHARMA,INE044A01036,,1530.15,1563.0,1527.6,1544.45,168625,260746824.25,0.08885253873539219,137.22830344987648
2010-02-17,SUNPHARMA,INE044A01036,,1543.0,1570.0,1529.1,1541.75,142758,222057407.15,0.08885253873539219,136.9884015952909
2010-02-18,SUNPHARMA,INE044A01036,,1559.0,1559.0,1533.1,1545.1,49146,76025430.2,0.08885253873539219,137.28605760005445
2010-02-19,SUNPHARMA,INE044A01036,,1532.1,1563.7,1517.15,1549.85,123427,190070971.9,0.08885253873539219,137.7081071590476
2010-02-22,SUNPHARMA,INE044A01036,,1562.0,1566.8,1531.2,1535.8,58991,91388257.65,0.08885253873539219,136.45972898981532
2010-02-23,SUNPHARMA,INE044A01036,,1535.0,1578.6,1535.0,1570.4,166449,260753030.6,0.08885253873539219,139.5340268300599
2010-02-24,SUNPHARMA,INE044A01036,,1566.0,1571.9,1522.0,1527.5,154611,238462451.0,0.08885253873539219,135.72225291831157
2010-02-25,SUNPHARMA,INE044A01036,,1520.0,1545.0,1505.0,1520.65,176306,267981436.6,0.08885253873539219,135.11361302797414
2010-02-26,SUNPHARMA,INE044A01036,,1518.0,1579.0,1509.0,1539.7,160374,248087510.5,0.08885253873539219,136.80625389088334
2010-03-02,SUNPHARMA,INE044A01036,,1547.0,1567.9,1531.15,1551.45,161666,250798395.25,0.08885253873539219,137.8502712210242
2010-03-03,SUNPHARMA,INE044A01036,,1542.0,1578.5,1530.05,1561.85,265443,414788166.6,0.08885253873539219,138.77433762387227
2010-03-04,SUNPHARMA,INE044A01036,,1558.5,1595.0,1550.15,1586.8,124995,196809598.55,0.08885253873539219,140.9912084653203
2010-03-05,SUNPHARMA,INE044A01036,,1585.0,1618.2,1570.25,1612.7,143204,228769398.55,0.08885253873539219,143.29248921856697
2010-03-08,SUNPHARMA,INE044A01036,,1620.0,1649.8,1611.0,1639.65,162210,265505921.35,0.08885253873539219,145.6870651374858
2010-03-09,SUNPHARMA,INE044A01036,,1635.0,1662.0,1630.2,1654.8,132180,218432639.25,0.08885253873539219,147.03318109932698
2010-03-10,SUNPHARMA,INE044A01036,,1655.0,1662.0,1640.0,1643.7,84676,139507769.6,0.08885253873539219,146.04691791936415
2010-03-11,SUNPHARMA,INE044A01036,,1635.05,1705.9,1635.05,1693.15,226497,379549065.7,0.08885253873539219,150.4406759598293
2010-03-12,SUNPHARMA,INE044A01036,,1700.0,1710.0,1644.95,1655.55,311646,523733630.95,0.08885253873539219,147.09982050337854
2010-03-15,SUNPHARMA,INE044A01036,,1650.0,1663.0,1613.5,1623.05,166715,271731757.7,0.08885253873539219,144.21211299447828
2010-03-16,SUNPHARMA,INE044A01036,,1638.0,1679.8,1613.0,1672.55,112645,185836492.65,0.08885253873539219,148.61031366188018
2010-03-17,SUNPHARMA,INE044A01036,,1688.0,1722.9,1662.0,1687.75,259411,439166998.0,0.08885253873539219,149.96087225065816
2010-03-18,SUNPHARMA,INE044A01036,,1687.25,1705.25,1685.25,1697.8,107876,182820291.3,0.08885253873539219,150.85384026494884
2010-03-19,SUNPHARMA,INE044A01036,,1700.0,1704.8,1675.0,1698.1,123728,209401805.9,0.08885253873539219,150.88049602656946
2010-03-22,SUNPHARMA,INE044A01036,,1682.0,1709.0,1676.1,1705.95,96197,163357256.1,0.08885253873539219,151.5779884556423
2010-03-23,SUNPHARMA,INE044A01036,,1710.0,1717.95,1681.2,1690.35,138800,235039625.6,0.08885253873539219,150.19188885137018
2010-03-25,SUNPHARMA,INE044A01036,,1690.0,1770.0,1690.0,1749.85,320256,554611212.8,0.08885253873539219,155.478614906126
2010-03-26,SUNPHARMA,INE044A01036,,1755.0,1785.0,1740.5,1769.7,139831,247464509.55,0.08885253873539219,157.24233780002356
2010-03-29,SUNPHARMA,INE044A01036,,1764.5,1812.0,1751.0,1800.8,207810,373599031.15,0.08885253873539219,160.00565175469424
2010-03-30,SUNPHARMA,INE044A01036,,1806.0,1806.0,1742.5,1753.2,127073,225123350.85,0.08885253873539219,155.7762709108896
2010-03-31,SUNPHARMA,INE044A01036,,1775.0,1797.8,1750.0,1792.0,201299,359287203.25,0.08885253873539219,159.2237494138228
2010-04-01,SUNPHARMA,INE044A01036,,1795.0,1812.0,1780.1,1804.05,167608,300819143.5,0.08885253873539219,160.29442250558427
2010-04-05,SUNPHARMA,INE044A01036,,1810.0,1853.0,1800.0,1841.7,146485,267511475.55,0.08885253873539219,163.63972058897178
2010-04-06,SUNPHARMA,INE044A01036,,1828.0,1848.8,1810.35,1821.85,91505,166623557.3,0.08885253873539219,161.87599769507423
2010-04-07,SUNPHARMA,INE044A01036,,1812.0,1812.0,1790.15,1796.85,181312,325868029.4,0.08885253873539219,159.65468422668945
