date,symbol,isin,name,open,high,low,close,volume,turnover,adj_factor_cumulative,adj_close
2010-01-04,HCLTECH,INE860A01027,,374.25,375.0,368.05,371.1,408037,151536104.5,0.16619669633252357,61.675594008999504
2010-01-05,HCLTECH,INE860A01027,,372.5,381.0,370.55,379.45,1259474,474241084.15,0.16619669633252357,63.063336423376064
2010-01-06,HCLTECH,INE860A01027,,380.1,382.9,365.0,368.0,998080,374114020.95,0.16619669633252357,61.16038425036867
2010-01-07,HCLTECH,INE860A01027,,371.9,371.9,359.2,360.15,916485,331946055.9,0.16619669633252357,59.85574018415836
2010-01-08,HCLTECH,INE860A01027,,363.0,363.0,349.25,351.75,1560373,549774463.8,0.16619669633252357,58.45968793496517
2010-01-11,HCLTECH,INE860A01027,,351.8,361.5,351.8,355.25,1435583,512844555.6,0.16619669633252357,59.041376372129
2010-01-12,HCLTECH,INE860A01027,,357.0,373.8,355.0,367.85,2262867,833644171.75,0.16619669633252357,61.1354547459188
2010-01-13,HCLTECH,INE860A01027,,367.85,379.0,360.1,377.95,2016126,750129284.45,0.16619669633252357,62.81404137887728
2010-01-14,HCLTECH,INE860A01027,,379.9,383.75,365.6,370.1,1940811,722311813.5,0.16619669633252357,61.50939731266698
2010-01-15,HCLTECH,INE860A01027,,371.5,373.9,366.15,369.4,687333,254564874.7,0.16619669633252357,61.3930596252342
2010-01-18,HCLTECH,INE860A01027,,367.0,378.0,367.0,376.55,760554,284769550.35,0.16619669633252357,62.58136600401175
2010-01-19,HCLTECH,INE860A01027,,377.0,379.9,370.0,376.8,815335,305446897.6,0.16619669633252357,62.622915178094885
2010-01-20,HCLTECH,INE860A01027,,378.35,384.9,374.25,381.0,2694075,1025800095.2,0.16619669633252357,63.32094130269148
2010-01-21,HCLTECH,INE860A01027,,381.4,386.8,366.55,370.5,1055745,399716991.55,0.16619669633252357,61.57587599119998
2010-01-22,HCLTECH,INE860A01027,,368.75,388.9,355.05,382.65,1894439,708445485.35,0.16619669633252357,63.59516585164014
2010-01-25,HCLTECH,INE860A01027,,378.15,378.15,356.4,361.2,2116291,766324188.1,0.16619669633252357,60.03024671530751
2010-01-27,HCLTECH,INE860A01027,,354.0,361.2,325.15,330.2,1546653,530762523.25,0.16619669633252357,54.87814912899928
2010-01-28,HCLTECH,INE860A01027,,335.0,353.0,334.1,347.35,2535317,879896204.65,0.16619669633252357,57.728422471102064
2010-01-29,HCLTECH,INE860A01027,,332.15,354.0,318.9,346.8,1965223,658847389.65,0.16619669633252357,57.637014288119175
2010-02-01,HCLTECH,INE860A01027,,344.0,354.0,336.15,347.7,737490,256661948.05,0.16619669633252357,57.786591314818445
2010-02-02,HCLTECH,INE860A01027,,353.0,359.0,337.0,342.15,1317103,459930308.65,0.16619669633252357,56.864199650172935
2010-02-03,HCLTECH,INE860A01027,,346.95,350.7,343.25,348.95,556915,193692086.3,0.16619669633252357,57.994337185234095
2010-02-04,HCLTECH,INE860A01027,,340.55,347.75,333.15,337.15,862927,294824551.6,0.16619669633252357,56.033216168510315
2010-02-05,HCLTECH,INE860A01027,,317.55,342.9,317.55,337.15,1068463,359634008.3,0.16619669633252357,56.033216168510315
2010-02-08,HCLTECH,INE860A01027,,342.0,345.45,332.9,341.6,470394,159932371.2,0.16619669633252357,56.77279146719005
2010-02-09,HCLTECH,INE860A01027,,344.0,350.0,340.0,346.75,771804,267994554.45,0.16619669633252357,57.62870445330255
2010-02-10,HCLTECH,INE860A01027,,347.0,352.75,346.05,348.1,948024,331592742.65,0.16619669633252357,57.85306999335146
2010-02-11,HCLTECH,INE860A01027,,349.0,354.0,347.2,348.85,410074,143701976.7,0.16619669633252357,57.97771751560085
2010-02-15,HCLTECH,INE860A01027,,352.0,364.9,352.0,361.4,2064098,742955928.1,0.16619669633252357,60.063486054574014
2010-02-16,HCLTECH,INE860A01027,,362.55,365.1,355.0,360.7,1021864,369496076.65,0.16619669633252357,59.94714836714125
2010-02-17,HCLTECH,INE860A01027,,362.0,364.0,358.0,361.8,402201,145313620.3,0.16619669633252357,60.12996473310703
2010-02-18,HCLTECH,INE860A01027,,364.8,364.8,357.1,360.7,436827,157203407.55,0.16619669633252357,59.94714836714125
2010-02-19,HCLTECH,INE860A01027,,359.1,368.8,355.05,362.9,1198170,437147613.8,0.16619669633252357,60.3127810990728
2010-02-22,HCLTECH,INE860A01027,,367.0,371.75,362.0,364.15,914413,334174672.75,0.16619669633252357,60.52052696948845
2010-02-23,HCLTECH,INE860A01027,,362.0,367.75,360.0,363.05,474945,173061253.65,0.16619669633252357,60.33771060352268
2010-02-24,HCLTECH,INE860A01027,,360.0,369.9,360.0,365.45,682450,250034699.65,0.16619669633252357,60.73658267472074
2010-02-25,HCLTECH,INE860A01027,,366.7,370.0,359.25,367.7,806925,294187381.2,0.16619669633252357,61.11052524146891
2010-02-26,HCLTECH,INE860A01027,,364.1,369.9,358.7,367.1,1027923,375719194.8,0.16619669633252357,61.0108072236694
2010-03-02,HCLTECH,INE860A01027,,367.1,370.95,362.05,364.85,656434,240744103.9,0.16619669633252357,60.636864656921226
2010-03-03,HCLTECH,INE860A01027,,366.0,370.9,363.05,364.3,860745,315053152.85,0.16619669633252357,60.54545647393834
2010-03-04,HCLTECH,INE860A01027,,385.0,385.0,359.0,362.3,286888,103952893.25,0.16619669633252357,60.21306308127329
2010-03-05,HCLTECH,INE860A01027,,363.0,367.0,357.0,359.2,400291,144540758.0,0.16619669633252357,59.697853322642466
2010-03-08,HCLTECH,INE860A01027,,360.3,363.3,358.0,359.4,380219,137020045.35,0.16619669633252357,59.73109266190897
2010-03-09,HCLTECH,INE860A01027,,359.4,363.2,357.1,361.35,405682,146690489.5,0.16619669633252357,60.05517621975739
